,INSTNM,CONTROL,PREDDEG,MENONLY,WOMENONLY,DEBT_MDN,GRAD_DEBT_MDN,RPY_3YR_RT,RPY_5YR_RT,RPY_7YR_RT,C150_L4,LATITUDE,LONGITUDE,NPT4_PRIV,HSI,C150_L4_POOLED,Cluster
6772,Universal Technical Institute - Dallas Fort Worth,3,1,0.0,0.0,13563.0,16813.0,0.600071672,0.692651633,0.716984402,0.542,,,18764.0,0.0,0.536023055,0
6773,Finger Lakes School of Massage,3,1,0.0,0.0,9500.0,9500.0,,,,1.0,41.2177,-73.7185,19062.0,0.0,1.0,0
6774,Park Avenue School of Cosmetology,3,1,0.0,0.0,7235.0,8536.0,,,,0.5294,46.9196,-95.06,8785.0,0.0,0.549019608,0
6775,Salter School of Nursing and Allied Health,3,1,0.0,0.0,7851.0,8758.0,0.484416526,0.489085732,0.522794118,0.5662,42.9791,-71.449,30791.0,0.0,0.5662,1
6776,Salter School-New Bedford,3,1,0.0,0.0,7851.0,8758.0,0.484416526,0.489085732,0.522794118,0.5174,41.6767,-70.9431,24511.0,0.0,0.5174,1
6777,Harris School of Business-Upper Darby Campus,3,1,0.0,0.0,7957.5,8534.0,0.415492958,0.383488682,0.477777778,0.4469,39.9609,-75.2589,26364.0,0.0,0.4469,1
6778,Brown Mackie College-San Antonio,3,2,0.0,0.0,12136.5,21599.0,0.289359316,0.546352584,0.70790378,,29.4945,-98.555,19377.0,0.0,,1
6779,Hollywood Institute of Beauty Careers,3,1,0.0,0.0,5739.0,6333.0,0.603092784,,,0.7222,25.8483,-80.1547,19809.0,0.0,0.73332,0
6780,Cortiva Institute-New Jersey,3,1,0.0,0.0,6861.0,6861.0,0.773234201,0.82208589,0.75862069,0.7059,40.1506,-74.0971,19401.0,0.0,0.693883673,0
6781,Cambridge Junior College-Woodland,3,1,0.0,0.0,9500.0,9500.0,0.533807829,0.358333333,,0.8378,38.6775,-121.7744,20258.0,0.0,0.8378,0
6782,Anthem College-Atlanta,3,2,0.0,0.0,9934.0,14024.0,0.510501879,0.499284692,0.569058941,0.625,33.8221,-84.3675,23071.0,0.0,0.625,1
6783,ICPR Junior College-Manati,3,1,0.0,0.0,,,,0.225352113,0.454545455,0.6742,18.4267,-66.4652,6459.0,0.0,0.6742,1
6784,Ridley-Lowell Business & Technical Institute-Danbury,3,1,0.0,0.0,9500.0,10640.0,0.515064562,0.442176871,0.487704918,,41.3903,-73.4295,18769.0,0.0,,1
6785,Artistic Nails and Beauty Academy-Lakeland,3,1,0.0,0.0,6625.0,9500.0,0.278089888,0.375494071,0.734848485,0.4524,28.055,-81.9453,11483.0,0.0,0.4524,1
6786,Paul Mitchell the School-Murfreesboro,3,1,0.0,0.0,9833.0,13150.0,0.631460674,0.647342995,,,35.8464,-86.4181,14717.0,0.0,,0
6787,Allied American University,3,1,0.0,0.0,4750.0,9164.0,,,,,33.6234,-117.7292,16439.0,0.0,,0
6788,American Sentinel University,3,3,0.0,0.0,12500.0,13846.5,,,,,39.6769,-104.8312,15205.0,0.0,,0
6789,Tribeca Flashpoint Media Arts Academy,3,2,0.0,0.0,6500.0,6500.0,,,,0.6966,41.8826,-87.631,35422.0,0.0,0.6966,0
6790,Hawaii Medical College,3,1,0.0,0.0,9500.0,9500.0,,,,,21.2951,-157.847,14391.0,0.0,,0
6791,Carolina College of Hair Design,3,1,0.0,0.0,,,,,,0.84,35.595,-82.5324,7455.0,0.0,0.877772222,0
6792,Virginia College-Baton Rouge,3,1,0.0,0.0,12380.5,19000.0,0.256332599,0.308770965,0.439231457,0.5,30.4597,-91.0961,16371.0,0.0,0.5,1
6793,Remington College-Heathrow Campus,2,3,0.0,0.0,9500.0,9500.0,0.438846641,0.294341417,0.358050847,,28.0547,-82.4646,19150.0,0.0,,1
6794,College of Massage Therapy,1,1,0.0,0.0,,,,,,0.9565,43.193,-112.3474,,0.0,0.9565,0
6795,Miller-Motte College-Jacksonville,3,1,0.0,0.0,10935.5,20000.0,0.358752166,0.401861252,0.456776948,0.1702,34.7527,-77.4104,22878.0,0.0,0.1702,1
6796,Miller-Motte Technical College-Augusta,3,2,0.0,0.0,9501.0,22091.0,0.400491865,0.367802009,0.461170512,1.0,33.4933,-82.0871,21801.0,0.0,1.0,1
6797,Miller-Motte Technical College-Conway,3,1,0.0,0.0,10935.5,20000.0,0.358752166,0.401861252,0.456776948,0.4107,33.7844,-78.9911,19797.0,0.0,0.4107,1
6798,Virginia College-Macon,3,1,0.0,0.0,12380.5,19000.0,0.256332599,0.308770965,0.439231457,,32.8139,-83.6802,11660.0,0.0,,1
6799,Virginia College-Spartanburg,3,1,0.0,0.0,12380.5,19000.0,0.256332599,0.308770965,0.439231457,,34.9354,-82.0056,16042.0,0.0,,1
6800,Aveda Institute-Portland,3,1,0.0,0.0,15397.0,16167.0,0.655172414,,,0.6872,45.5256,-122.6843,12313.0,0.0,0.654554545,0
6801,Chamberlain College of Nursing-Virginia,3,3,0.0,0.0,20181.0,25693.0,0.838268282,0.77008547,0.817102138,,38.8522,-77.0498,26120.0,0.0,,2
6802,Stevens-Henager College-Boise,2,2,0.0,0.0,10500.0,26336.5,0.314078675,0.451282051,0.663739669,,43.5915,-116.2807,24390.0,0.0,,1
6803,The Salon Professional Academy-Cincinnati,3,1,0.0,0.0,9500.0,13473.5,0.649350649,0.604651163,,0.6,39.1466,-84.6212,9040.0,0.0,0.6,0
6804,Penrose Academy,3,1,0.0,0.0,10556.0,10556.0,,,,0.7391,33.608,-111.926,14906.0,0.0,0.80442214,0
6805,Virginia College-Richmond,3,1,0.0,0.0,12380.5,19000.0,0.256332599,0.308770965,0.439231457,,37.5008,-77.5296,2878.0,0.0,,1
6806,Skin Institute,3,1,0.0,0.0,9046.0,9280.0,,,,,38.5265,-90.3631,17049.0,0.0,,0
6807,Northwest Institute of Literary Arts,2,4,0.0,0.0,,,,,,,48.0087,-122.5272,,0.0,,0
6808,Body Therapy Institute,3,1,0.0,0.0,6967.0,6967.0,,,,0.7143,35.7807,-79.3358,25430.0,0.0,0.904766667,0
6809,Beauty Academy of South Florida,3,1,0.0,0.0,5400.0,5400.0,,,,0.9539,25.8667,-80.3091,17901.0,0.0,0.936134468,0
6810,Ogle School Hair Skin Nails-North Dallas,3,1,0.0,0.0,7917.0,8982.0,0.47277677,0.497335702,0.584288052,,32.9849,-96.804,17219.0,0.0,0.7784,0
6811,The Salon Professional Academy-North Little Rock,3,1,0.0,0.0,9833.0,9833.0,,,,0.8444,34.7962,-92.2565,11466.0,0.0,0.802059375,0
6812,The Salon Professional Academy-St Charles,3,1,0.0,0.0,8440.0,9833.0,,,,0.7273,38.7882,-90.5398,12662.0,0.0,0.826940385,0
6813,American Institute,3,2,0.0,0.0,7851.0,8758.0,0.484416526,0.489085732,0.522794118,,28.3123,-81.5622,20109.0,0.0,,1
6814,Mildred Elley-New York Campus,3,1,0.0,0.0,9500.0,18130.0,0.375379939,0.3412527,0.48714479,,40.7055,-74.0136,15780.0,0.0,,1
6815,National Paralegal College,3,2,0.0,0.0,9205.0,18890.0,0.647058824,,,,33.5317,-112.0651,14652.0,0.0,,0
6816,Carolina College of Biblical Studies,2,2,0.0,0.0,,,,,,,35.0513,-78.9401,14069.0,0.0,,0
6817,Star Career Academy-Audubon,3,1,0.0,0.0,9104.0,9905.0,0.401623687,0.580310881,0.681003584,,40.1183,-75.4145,18054.0,0.0,,0
6818,Allstate Hairstyling & Barber College,3,1,0.0,0.0,,,,,,0.9333,41.4838,-81.7042,5224.0,0.0,0.776077612,0
6819,Oxford Graduate School,2,4,0.0,0.0,,,,,,,35.475,-85.061,,0.0,,0
6820,Jung Tao School of Classical Chinese Medicine,2,4,0.0,0.0,,,,,,,36.2632,-81.7849,,0.0,,0
6821,New York Film Academy,3,1,0.0,0.0,5759.5,9500.0,,,,,34.136,-118.354,47639.0,0.0,,1
6822,The Collective School Of Music,3,1,0.0,0.0,,,,,,1.0,40.7402,-73.9957,,0.0,0.942828571,0
6823,International College of Cosmetology,3,1,0.0,0.0,,,,,,,37.7751,-122.2207,,0.0,0.9097,0
6824,Bella Capelli Academy,3,1,0.0,0.0,8019.0,8028.0,,,,,40.4334,-79.7827,15603.0,0.0,0.72415,0
6825,Institute of Medical Careers,3,1,0.0,0.0,6537.0,11625.0,,,,,40.4651,-79.8241,14094.0,0.0,,0
6826,Toni & Guy Hairdressing Academy-Modesto,3,1,0.0,0.0,10552.5,10556.0,,,,0.6667,37.6902,-121.061,11285.0,0.0,0.80002,0
6827,Georgia Christian University,2,3,0.0,0.0,9500.0,,,,,,33.9018,-84.1439,20385.0,0.0,,0
6828,Flagler Technical Institute,1,1,0.0,0.0,,,,,,0.6774,29.5511,-81.2415,,0.0,0.6774,0
6829,Galaxy Medical College,3,1,0.0,0.0,,,,,,1.0,34.1869,-118.3965,11688.0,0.0,0.971840845,0
6830,American Medical Sciences Center,3,1,0.0,0.0,18515.0,18515.0,,,,,34.1465,-118.2566,18077.0,0.0,,0
6831,Mandalyn Academy,3,1,0.0,0.0,9500.0,9500.0,,,,0.7333,40.373,-111.7817,12322.0,0.0,0.761885714,0
6832,Jose Maria Vargas University,3,1,0.0,0.0,,,,,,,25.9974,-80.2522,,0.0,,0
6833,Laird Institute of Spa Therapy,3,1,0.0,0.0,9043.0,9500.0,,,,0.75,42.9674,-71.4803,23532.0,0.0,0.916666667,0
6834,D A Dorsey Educational Center,1,1,0.0,0.0,,,,,,0.3571,25.8391,-80.2253,,0.0,0.3571,3
6835,Keweenaw Bay Ojibwa Community College,1,2,0.0,0.0,,,,,,0.0,46.852,-88.4868,,0.0,0.0,3
6836,Meridian Institute of Surgical Assisting,3,1,0.0,0.0,6729.0,6729.0,,,,,36.1854,-86.842,,0.0,,0
6837,Mauna Loa Helicopters,3,1,0.0,0.0,,,,,,,19.7294,-156.0412,,0.0,,0
6838,Acaydia School of Aesthetics,3,1,0.0,0.0,5500.0,5500.0,,,,1.0,40.2349,-111.6586,17680.0,0.0,0.981116981,0
6839,Manhattan Institute,3,1,0.0,0.0,6254.0,6282.0,,,,0.9306,40.7449,-73.9871,,0.0,0.926255738,0
6840,Cosmetic Arts Institute,3,1,0.0,0.0,13416.5,16500.0,,,,,32.8954,-80.6386,20471.0,0.0,0.636372727,0
6841,Holistic Massage Training Institute,3,1,0.0,0.0,,6333.0,,,,,39.3318,-76.6168,,0.0,,0
6842,Diamonds Cosmetology College,3,1,0.0,0.0,6078.0,12188.0,,,,,33.6564,-96.6026,12621.0,0.0,,0
6843,Tramy Beauty School,3,1,0.0,0.0,,,,,,,32.7508,-117.0695,14996.0,0.0,,0
6844,Scholars Cosmetology University,3,1,0.0,0.0,,5181.0,,,,,42.2519,-83.6695,10267.0,0.0,,0
6845,Northern Virginia School of Therapeutic Massage,3,1,0.0,0.0,5542.0,5542.0,,,,,38.885,-77.1723,,0.0,,0
6846,Paul Mitchell the School-St Louis,3,1,0.0,0.0,13114.5,16500.0,,,,0.8256,38.6449,-90.2628,15566.0,0.0,0.771255556,0
6847,Advanced Training Institute,3,1,0.0,0.0,7600.0,7600.0,,,,,36.2322,-115.0683,,0.0,,0
6848,Cosmopolitan Beauty and Tech School,3,1,0.0,0.0,3500.0,3500.0,,,,0.8923,38.833,-77.1896,3206.0,0.0,0.8923,0
6849,The Salon Professional Academy-Elgin,3,1,0.0,0.0,5417.0,5417.0,,,,,42.0543,-88.3391,15644.0,0.0,,0
6850,Salon 496 Barber Academy,3,1,0.0,0.0,,,,,,0.8,34.8309,-82.3698,19213.0,0.0,0.8,0
6851,Shepherds Theological Seminary,2,2,0.0,0.0,11504.0,,,,,,35.7457,-78.7444,,0.0,,0
6852,Taylor Andrews Academy of Hair Design-West Jordan,3,1,0.0,0.0,11667.0,13444.0,,,,,40.5864,-111.9341,12912.0,0.0,,0
6853,Santa Ana Beauty Academy,3,1,0.0,0.0,,,,,,1.0,33.7667,-117.8357,10755.0,0.0,0.785714286,0
6854,Grace College of Divinity,2,1,0.0,0.0,,,,,,,35.0594,-78.9615,9479.0,0.0,,0
6855,Cosmetology College of Franklin County,3,1,0.0,0.0,,11350.0,,,,,38.3439,-90.9812,9411.0,0.0,,0
6856,Rochester School of Hair Design,3,1,0.0,0.0,,,,,,,44.0676,-92.5036,6550.0,0.0,0.75,0
6857,Aveda Institute-New Mexico,3,1,0.0,0.0,9500.0,10556.0,,,,0.0,35.1095,-106.5598,11529.0,0.0,0.0,3
6858,Nashville Barber and Style Academy,3,1,0.0,0.0,9500.0,11176.0,,,,,36.1681,-86.8171,7675.0,0.0,0.421036842,0
6859,American Trade School,3,1,0.0,0.0,10100.0,13359.5,,,,0.8395,38.7285,-90.3797,11382.0,0.0,0.852851351,0
6860,Estelle Skin Care and Spa Institute,3,1,0.0,0.0,5818.0,5894.0,,,,0.902,42.0392,-87.7471,12889.0,0.0,0.895552239,0
6861,Paul Mitchell the School-Honolulu,3,1,0.0,0.0,11826.5,14150.0,,,,0.6552,21.2821,-157.8005,17476.0,0.0,0.66266988,0
6862,Elite Cosmetology School,3,1,0.0,0.0,10555.0,11666.0,,,,,34.1207,-116.4365,13350.0,0.0,0.8182,0
6863,Academy of Aesthetic Arts,3,1,0.0,0.0,9500.0,10667.0,,,,,39.015,-94.7067,11332.0,0.0,1.0,0
6864,American Technical Institute,3,1,0.0,0.0,,,,,,1.0,18.3705,-66.1872,2134.0,0.0,1.0,0
6865,Twin Rivers Adult School,1,1,0.0,0.0,,,,,,,38.6516,-121.3892,,0.0,0.7827,0
6866,Bergin University of Canine Studies,2,2,0.0,0.0,,,,,,,38.4287,-122.7336,,0.0,,0
6867,Aveda Institute-Boise,3,1,0.0,0.0,8652.5,12000.0,,,,,43.6364,-116.2743,15504.0,0.0,0.783756757,0
6868,Progressive Training Centers,3,1,0.0,0.0,,,,,,,26.2111,-80.1219,,0.0,,0
6869,American Health Institute,3,1,0.0,0.0,5735.0,8750.0,,,,0.1026,28.3046,-82.7026,-788.0,0.0,0.1026,3
6870,Pima Medical Institute-South Denver,3,1,0.0,0.0,7414.0,7664.5,,,,0.6364,39.6552,-104.8697,20086.0,0.0,0.6364,0
6871,Real Barbers College,3,1,0.0,0.0,6225.5,7667.0,,,,,33.8339,-117.9207,12685.0,0.0,0.777777778,0
6872,Capilo School of Hair Design,3,1,0.0,0.0,6500.0,8444.0,,,,0.7333,44.3176,-69.7771,12765.0,0.0,0.764688235,0
6873,Pure Aesthetics,3,1,0.0,0.0,6333.0,6333.0,,,,1.0,32.2289,-110.8837,12862.0,0.0,1.0,0
6874,Lindsey Institute of Cosmetology,3,1,0.0,0.0,10000.0,12000.0,,,,1.0,36.9467,-86.4206,23046.0,0.0,0.747698131,0
6875,The Salon Professional Academy-Iowa City,3,1,0.0,0.0,12000.0,14167.0,,,,0.75,41.643,-91.5033,12504.0,0.0,0.788760563,0
6876,Buckner Barber School,3,1,0.0,0.0,,,,,,,32.7386,-96.683,3842.0,0.0,0.451619355,0
6877,Simmons College of Kentucky,2,1,0.0,0.0,,,,,,,38.2391,-85.7646,,0.0,,0
6878,Atelier Esthetique Institute of Esthetics,3,1,0.0,0.0,5846.0,5846.0,,,,,40.7429,-73.9845,12807.0,0.0,0.8972,0
6879,Ashdown College of Health Sciences,3,2,0.0,0.0,15112.5,19996.5,,,,1.0,34.0593,-117.2232,22747.0,0.0,0.974358974,0
6880,Advanced College of Cosmetology,3,1,0.0,0.0,9500.0,10880.0,,,,0.8571,43.6331,-88.7361,6858.0,0.0,0.89997,0
6881,North American University,2,3,0.0,0.0,8250.0,,,,,,29.937,-95.472,9107.0,0.0,,0
6882,Entourage Institute of Beauty and Esthetics,3,1,0.0,0.0,7878.0,9666.5,,,,0.8571,38.9567,-94.7248,12330.0,0.0,0.838674194,0
6883,United Beauty College,3,1,0.0,0.0,,,,,,0.9091,39.6968,-105.0109,6868.0,0.0,0.853863077,0
6884,Cinta Aveda Institute,3,1,0.0,0.0,9166.0,10556.0,,,,,37.7909,-122.4041,14932.0,0.0,0.9655,0
6885,Long Island Nail & Skin Care Institute,3,1,0.0,0.0,6333.0,6333.0,,,,0.8495,40.7257,-73.4989,16362.0,0.0,0.831889381,0
6886,Mesivta Keser Torah,2,0,0.0,0.0,,,,,,,40.1776,-74.0226,15045.0,0.0,,0
6887,Southern California Health Institute,3,1,0.0,0.0,9500.0,9500.0,,,,,34.1655,-118.375,19895.0,0.0,,0
6888,Best Care Training Institute,3,1,0.0,0.0,4450.0,4400.0,,,,,40.7655,-74.2214,11610.0,0.0,0.7105,0
6889,First Class Cosmetology School,3,1,0.0,0.0,14750.0,18078.0,,,,,42.499,-89.0359,17208.0,0.0,,0
6890,Millennia Atlantic University,3,3,0.0,0.0,,,,,,,25.8118,-80.3652,,0.0,,0
6891,Abcott Institute,3,1,0.0,0.0,6333.0,6333.0,,,,0.82,42.4454,-83.2103,11320.0,0.0,0.82,0
6892,The Salon Professional Academy-Kenosha,3,1,0.0,0.0,10103.0,12000.0,,,,,42.5589,-87.8528,11958.0,0.0,,0
6893,Paul Mitchell the School-Indianapolis,3,1,0.0,0.0,9833.0,13749.5,,,,0.6807,39.6392,-86.1292,15569.0,0.0,0.740935233,0
6894,Taylor Andrews Academy-St George,3,1,0.0,0.0,8512.5,9919.5,,,,0.9167,37.1078,-113.5552,9351.0,0.0,0.888879487,0
6895,Seymour Beauty Academy,3,1,0.0,0.0,11077.0,14000.0,,,,1.0,37.1471,-92.7695,8038.0,0.0,1.0,0
6896,Protege Academy,3,1,0.0,0.0,9833.0,13126.5,,,,0.814,42.7712,-84.4837,12139.0,0.0,0.847491525,0
6897,Colorado Academy of Veterinary Technology,3,2,0.0,0.0,9500.0,,,,,,38.7786,-104.8086,21211.0,0.0,0.8437625,0
6898,Northeast Technical Institute,3,1,0.0,0.0,7600.0,7600.0,,,,0.874,43.6088,-70.3139,22915.0,0.0,0.877669725,0
6899,Salinas Beauty College Inc,3,1,0.0,0.0,,,,,,,36.6637,-121.6574,11646.0,0.0,,0
6900,Academy for Salon Professionals,3,1,0.0,0.0,7416.5,10556.0,,,,,37.3523,-121.9634,13759.0,0.0,,0
6901,Elite School of Cosmetology,3,1,0.0,0.0,9400.0,11550.0,,,,0.6071,41.2333,-82.6083,6305.0,0.0,0.6071,0
6902,Paul Mitchell the School-Las Vegas,3,1,0.0,0.0,12000.0,12000.0,,,,0.8046,36.0164,-115.1186,13906.0,0.0,0.844147403,0
6903,The Salon Professional Academy-Kokomo,3,1,0.0,0.0,9833.0,9833.0,,,,0.5192,40.4765,-86.1075,16063.0,0.0,0.60974878,0
6904,Hair Academy,3,1,0.0,0.0,,,,,,0.75,32.3377,-86.2569,10403.0,0.0,0.810832432,0
6905,Florida Academy,3,1,0.0,0.0,6333.0,6333.0,,,,,26.6082,-81.8233,13640.0,0.0,,0
6906,Institute for Doctoral Studies in the Visual Arts,2,4,0.0,0.0,,,,,,,43.6515,-70.272,,0.0,,0
6907,State Career College,3,1,0.0,0.0,9500.0,9500.0,,,,1.0,42.3597,-87.8527,17468.0,0.0,0.480796154,0
6908,Academy for Salon Professionals,3,1,0.0,0.0,6333.0,6333.0,,,,,34.2222,-118.606,13393.0,0.0,0.9286,0
6909,Paul Mitchell The School-Spokane,3,1,0.0,0.0,10556.0,11667.0,,,,0.8333,47.6571,-117.1997,12532.0,0.0,0.746267164,0
6910,Lincoln College of New England-Hartford,3,0,0.0,0.0,14217.0,24599.0,0.521106259,0.511265165,0.654501217,,41.7669,-72.6939,,0.0,,1
6911,Lincoln College of Technology-Cleveland,3,1,0.0,0.0,11372.0,12712.0,0.130705643,0.256336149,0.406981357,,41.5041,-81.6848,22677.0,0.0,,1
6912,J Renee Career Facilitation,3,1,0.0,0.0,7261.0,7261.0,,,,0.8986,42.0705,-88.2888,30143.0,0.0,0.8986,0
6913,National Personal Training Institute of Colorado,3,1,0.0,0.0,6333.0,6333.0,,,,0.7345,39.7416,-105.1537,13325.0,0.0,0.65045,0
6914,National Personal Training Institute of Colorado,3,1,0.0,0.0,6333.0,6333.0,,,,0.78,38.8945,-104.7544,15409.0,0.0,0.725501961,0
6915,International College of Beauty Arts & Sciences,3,1,0.0,0.0,6875.0,6955.0,,,,1.0,34.1472,-118.2726,14087.0,0.0,0.4166875,0
6916,The Salon Professional Academy-Shorewood,3,1,0.0,0.0,9833.0,12683.0,,,,0.7368,41.5406,-88.2007,13543.0,0.0,0.7368,0
6917,John Paul the Great Catholic University,2,3,0.0,0.0,14000.0,21499.0,,,,,32.8996,-117.1077,29341.0,0.0,,2
6918,ITT Technical Institute-Durham,3,2,0.0,0.0,14656.5,25833.5,0.394119686,0.470262343,0.581587749,,35.9642,-78.9601,23646.0,0.0,,1
6919,ITT Technical Institute-Hanover,3,0,0.0,0.0,14656.5,25833.5,0.394119686,0.470262343,0.581587749,,39.1707,-76.7269,22131.0,0.0,,1
6920,University of Phoenix-Jackson Campus,3,3,0.0,0.0,18532.0,35500.0,0.406534043,0.466682726,0.688636451,,32.3401,-90.0777,17318.0,0.0,,1
6921,Independence University,2,2,0.0,0.0,10500.0,26336.5,0.314078675,0.451282051,0.663739669,,40.6843,-111.8714,20258.0,0.0,,1
6922,National American University-Tulsa,3,3,0.0,0.0,10490.5,34486.0,0.483529767,0.524581855,0.667194093,,36.0469,-95.9043,,0.0,,1
6923,National American University-Centennial,3,1,0.0,0.0,10490.5,34486.0,0.483529767,0.524581855,0.667194093,,39.5672,-104.9606,22462.0,0.0,,1
6924,National American University-Lee's Summit,3,2,0.0,0.0,10490.5,34486.0,0.483529767,0.524581855,0.667194093,,38.9188,-94.4038,19948.0,0.0,,1
6925,National American University-Colorado Springs South,3,2,0.0,0.0,10490.5,34486.0,0.483529767,0.524581855,0.667194093,,38.8477,-104.7223,20235.0,0.0,,1
6926,Globe University-Appleton,3,2,0.0,0.0,16768.0,27000.0,0.481506389,0.639423077,0.707910751,,44.2638,-88.4818,23848.0,0.0,,1
6927,Salter College-Chicopee,3,2,0.0,0.0,7851.0,8758.0,0.484416526,0.489085732,0.522794118,,42.1623,-72.5192,25193.0,0.0,,1
6928,Chamberlain College of Nursing-Missouri,3,3,0.0,0.0,20181.0,25693.0,0.838268282,0.77008547,0.817102138,,38.7028,-90.436,22547.0,0.0,,2
6929,Chamberlain College of Nursing-Texas,3,3,0.0,0.0,20181.0,25693.0,0.838268282,0.77008547,0.817102138,,29.839,-95.562,,0.0,,2
6930,ITT Technical Institute-Oakland,3,2,0.0,0.0,14656.5,25833.5,0.394119686,0.470262343,0.581587749,,37.7428,-122.199,24083.0,0.0,,1
6931,Continental School of Beauty Culture-Mattydale,3,1,0.0,0.0,6333.0,7184.0,0.633821571,0.543325527,0.688622754,,43.1069,-76.1462,14914.0,0.0,,0
6932,Everest College-Bedford Park,3,1,0.0,0.0,9500.0,9500.0,0.404616109,0.32675709,0.465497738,,41.758,-87.7417,22707.0,0.0,,1
6933,Fortis College-Akron,3,1,0.0,0.0,13875.0,18663.0,0.46579194,0.424489796,0.510548523,0.6477,41.102,-81.4774,21122.0,0.0,0.6477,1
6934,Carrington College California-Pomona,3,2,0.0,0.0,12122.0,13683.0,0.467313416,0.453581754,0.569642857,0.4151,34.0628,-117.803,18259.0,0.0,0.4151,1
6935,Regency Beauty Institute-Copperwood,3,1,0.0,0.0,9500.0,14144.0,0.47496977,0.606988614,0.724734043,0.4194,29.873,-95.6453,20517.0,0.0,0.393985859,3
6936,Regency Beauty Institute-Little Rock,3,1,0.0,0.0,9500.0,14144.0,0.47496977,0.606988614,0.724734043,0.4074,34.731,-92.395,21697.0,0.0,0.389308397,3
6937,Regency Beauty Institute-Baltimore Golden Ring,3,1,0.0,0.0,9500.0,14144.0,0.47496977,0.606988614,0.724734043,0.4655,39.3359,-76.4834,21633.0,0.0,0.434782609,0
6938,Regency Beauty Institute-El Paso,3,1,0.0,0.0,9500.0,14144.0,0.47496977,0.606988614,0.724734043,0.5,31.761,-106.3549,20020.0,0.0,0.462363441,0
6939,Regency Beauty Institute-Jacksonville Regency,3,1,0.0,0.0,9500.0,14144.0,0.47496977,0.606988614,0.724734043,0.5405,30.3222,-81.5579,22727.0,0.0,0.499966,0
6940,Regency Beauty Institute-Knoxville,3,1,0.0,0.0,9500.0,14144.0,0.47496977,0.606988614,0.724734043,0.3465,35.9243,-84.0551,21021.0,0.0,0.355681208,3
6941,Regency Beauty Institute-Fayetteville,3,1,0.0,0.0,9500.0,14144.0,0.47496977,0.606988614,0.724734043,0.4727,36.1262,-94.1556,21267.0,0.0,0.490163725,0
6942,Regency Beauty Institute-Lansing,3,1,0.0,0.0,9500.0,14144.0,0.47496977,0.606988614,0.724734043,0.2791,42.7383,-84.5714,21261.0,0.0,0.315338739,3
6943,Regency Beauty Institute-Jacksonville Orange Park,3,1,0.0,0.0,9500.0,14144.0,0.47496977,0.606988614,0.724734043,0.5517,30.1884,-81.7395,22251.0,0.0,0.4999725,0
6944,Regency Beauty Institute-Crystal Lake,3,1,0.0,0.0,9500.0,14144.0,0.47496977,0.606988614,0.724734043,0.6,42.2261,-88.3076,19765.0,0.0,0.580246914,0
6945,Regency Beauty Institute-Manassas,3,1,0.0,0.0,9500.0,14144.0,0.47496977,0.606988614,0.724734043,0.493,38.7843,-77.5181,20030.0,0.0,0.521309574,0
6946,Regency Beauty Institute-Castleton,3,1,0.0,0.0,9500.0,14144.0,0.47496977,0.606988614,0.724734043,0.359,39.9051,-86.0653,20949.0,0.0,0.378383784,3
6947,Regency Beauty Institute-North Nashville,3,1,0.0,0.0,9500.0,14144.0,0.47496977,0.606988614,0.724734043,0.4624,36.3077,-86.6839,20417.0,0.0,0.42745,0
6948,Regency Beauty Institute-Round Rock,3,1,0.0,0.0,9500.0,14144.0,0.47496977,0.606988614,0.724734043,0.32,30.4804,-97.6852,21029.0,0.0,0.333333333,3
6949,Regency Beauty Institute-Merrillville,3,1,0.0,0.0,9500.0,14144.0,0.47496977,0.606988614,0.724734043,0.4148,41.48,-87.3299,19979.0,0.0,0.4148,3
6950,Regency Beauty Institute-Roanoke,3,1,0.0,0.0,9500.0,14144.0,0.47496977,0.606988614,0.724734043,0.2376,37.317,-79.9555,21009.0,0.0,0.2376,3
6951,Regency Beauty Institute-Toledo,3,1,0.0,0.0,9500.0,14144.0,0.47496977,0.606988614,0.724734043,0.375,41.6166,-83.6977,20785.0,0.0,0.375,3
6952,Regency Beauty Institute-SW Houston,3,1,0.0,0.0,9500.0,14144.0,0.47496977,0.606988614,0.724734043,0.4423,29.6896,-95.5331,21446.0,0.0,0.4423,0
6953,Everest College-Atlanta West,3,1,0.0,0.0,9500.0,9500.0,0.346814603,0.386405389,0.545787546,,33.6904,-84.4891,22649.0,0.0,,1
6954,Broadview University-Boise,3,2,0.0,0.0,15625.0,31502.0,0.546047861,0.594170404,0.685131195,,43.5893,-116.361,21256.0,0.0,,1
6955,Advanced Institute of Hair Design-Madison,3,1,0.0,0.0,9500.0,10312.0,0.676136364,0.812807882,0.870813397,0.7451,43.0726,-89.3989,14441.0,0.0,0.8080296,0
6956,Paul Mitchell The School-Columbia,3,1,0.0,0.0,9500.0,10500.0,0.5,,,0.7568,33.9987,-81.0415,14917.0,0.0,0.753870769,0
6957,Paul Mitchell The School-Charleston,3,1,0.0,0.0,9500.0,10500.0,0.5,,,0.7368,32.8738,-80.0209,14161.0,0.0,0.73236338,0
6958,Everest College-Melrose Park,3,1,0.0,0.0,9500.0,9500.0,0.446296296,0.384236453,0.539347409,,41.9082,-87.8468,21370.0,0.0,,1
6959,Kenneth Shuler School of Cosmetology-Greenville,3,1,0.0,0.0,8002.0,9407.0,0.338235294,,,,34.7891,-82.4834,13016.0,0.0,,0
